Date,Landing page,Session source_medium,Sessions,Average session duration,Engagement rate
20250118,/us/landing_page_1,google / organic,6,8.284377,1
20250118,/us/landing_page_1,google / organic,6,66.5501965,0.833333333
20241021,/us/landing_page_1,bing / cpc,5,282.4307804,1
20241021,/us/landing_page_1,google / organic,5,92.909312,1
20241021,/us/landing_page_1, email,5,133.4397562,1
20241021,/us/landing_page_1,google / organic,5,140.8246974,1
20241021,/us/landing_page_1,google / organic,5,543.714849,0.8
20241021,/us/landing_page_1,google / organic,5,37.9712526,0.4
20241022,/us/landing_page_1,google / organic,5,111.244004,0.6
20241022,/us/landing_page_1,bing / organic,5,38.1038604,0.8
20241022,/us/landing_page_1,bing / cpc,5,16.5472234,1
20241022,/us/landing_page_1,google / organic,5,79.8090144,1
20241022,/us/landing_page_1,referral,5,28.9478586,0.8
20241022,/us/landing_page_1,google / organic,5,39.6993298,0.8
20241023,/us/landing_page_1,google / organic,5,86.744481,1
20241023,/us/landing_page_1,google / organic,5,70.7873762,1
20241023,/us/landing_page_1,(direct) / (none),5,21.0394198,0.6
20241023,/us/landing_page_1,bing / cpc,5,28.5755226,0.4
20241023,/us/landing_page_1,(direct) / (none),5,9.8072636,0.2
20241023,/us/landing_page_1,google / organic,5,344.5150572,1
20241024,/us/landing_page_1,google / organic,5,203.1972074,0.2
20241024,/us/landing_page_1,google / organic,5,36.5580454,1
20241024,/us/landing_page_1,google / organic,5,61.8174386,0.8
20241024,/us/landing_page_1,google / organic,5,44.908252,0.6
20241024,/us/landing_page_1,bing / cpc,5,26.350013,0.4
20241025,/us/landing_page_1,bing / cpc,5,72.2617044,1
20241025,/us/landing_page_1,google / organic,5,53.9433372,0.4
20241025,/us/landing_page_1,google / organic,5,701.6344444,0.6
20241025,/us/landing_page_1,bing / cpc,5,170.8400526,0.2
20241025,/us/landing_page_1,google / organic,5,9.8983586,0.2
20241025,/us/landing_page_1,google / organic,5,16.2808794,0.4
20241025,/us/landing_page_1,google / organic,5,429.2029352,0.8
20241026,/us/landing_page_1,google / organic,5,30.22285,1
20241026,/us/landing_page_1,google / organic,5,48.5926656,1
20241026,/us/landing_page_1,(direct) / (none),5,36.2787456,0.4
20241026,/us/landing_page_1,google / organic,5,70.8281008,0.4
20241027,/us/landing_page_1,google / organic,5,186.302862,0.6
20241027,/us/landing_page_1,bing / organic,5,610.1794208,1
20241027,/us/landing_page_1,google / organic,5,365.8700716,1
20241027,/us/landing_page_1,google / organic,5,13.855313,1
20241027,/us/landing_page_1,(direct) / (none),5,5.02282,1
20241027,/us/landing_page_1,google / organic,5,274.3747864,0.8
20241027,/us/landing_page_1,google / organic,5,76.344019,0.6
20241027,/us/landing_page_1,bing / cpc,5,53.9346652,0.6
20241027,/us/landing_page_1,(direct) / (none),5,2.0155994,0
20241027,/us/landing_page_1,(direct) / (none),5,1.0222082,0
20241027,/us/landing_page_1,(direct) / (none),5,5.0699264,0
20241027,/us/landing_page_1,(direct) / (none),5,1.008016,0
20241027,/us/landing_page_1,(direct) / (none),5,5.0813982,1
20241027,/us/landing_page_1,(direct) / (none),5,5.0894132,1
20241027,/us/landing_page_1,(direct) / (none),5,5.0650836,1
20241027,/us/landing_page_1,(direct) / (none),5,5.1031742,1
20241027,/us/landing_page_1,(direct) / (none),5,5.099829,1
20241027,/us/landing_page_1,(direct) / (none),5,5.08787,1
20241027,/us/landing_page_1,(direct) / (none),5,5.0400108,1
20241027,/us/landing_page_1,google / organic,5,266.4683392,0.4
20241027,/us/landing_page_1,(direct) / (none),5,5.0418728,0
20241027,/us/landing_page_1,(direct) / (none),5,5.0618436,0
20241027,/us/landing_page_1,(direct) / (none),5,5.0562702,0
20241027,/us/landing_page_1,(direct) / (none),5,5.0567906,0
20241027,/us/landing_page_1,(direct) / (none),5,5.0305922,0
20241027,/us/landing_page_1,(direct) / (none),5,5.0539044,0
20241027,/us/landing_page_1,(direct) / (none),5,4.0395496,0
20241027,/us/landing_page_1,(direct) / (none),5,5.1060698,0
20241027,/us/landing_page_1,(direct) / (none),5,2.0132256,0
20241027,/us/landing_page_1,(direct) / (none),5,5.061972,0
20241027,/us/landing_page_1,(direct) / (none),5,5.0689036,0
20241027,/us/landing_page_1,(direct) / (none),5,5.0396462,0
20241027,/us/landing_page_1,(direct) / (none),5,5.0501562,0
20241027,/us/landing_page_1,(direct) / (none),5,5.0436286,0
20241027,/us/landing_page_1,(direct) / (none),5,5.0795058,0
20241027,/us/landing_page_1,(direct) / (none),5,5.0616874,0
20241027,/us/landing_page_1,(direct) / (none),5,0,0
20241027,/us/landing_page_1,(direct) / (none),5,2.0235438,0
20241028,/us/landing_page_1,bing / cpc,5,2.5370658,0
20241028,/us/landing_page_1,bing / cpc,5,3.9224664,1
20241028,/us/landing_page_1,(direct) / (none),5,818.4752182,1
20241029,/us/landing_page_1,(direct) / (none),5,0.1390258,0
20241029,/us/landing_page_1,google / organic,5,64.939206,1
20241029,/us/landing_page_1,(direct) / (none),5,16.9483066,0.6
20241030,/us/landing_page_1,bing / cpc,5,48.3759694,1
20241030,/us/landing_page_1,google / organic,5,157.2624068,1
20241030,/us/landing_page_1,google / organic,5,9.9065564,0.4
20241031,/us/landing_page_1,(direct) / (none),5,5.9526296,1
20241031,/us/landing_page_1,google / organic,5,3839.578054,1
20241031,/us/landing_page_1,google / organic,5,93.9386582,1
20241031,/us/landing_page_1,bing / cpc,5,8.820604,0.2
20241031,/us/landing_page_1,google / organic,5,250.4171292,0.6
20241101,/us/landing_page_1,bing / cpc,5,8.6905448,1
20241101,/us/landing_page_1,google / organic,5,15.85891,1
20241102,/us/landing_page_1,google / organic,5,550.0665762,1
20241102,/us/landing_page_1,bing / cpc,5,3.8416662,1
20241102,/us/landing_page_1,(direct) / (none),5,169.5343984,1
20241102,/us/landing_page_1,google / organic,5,510.5454184,0.8
20241103,/us/landing_page_1,google / organic,5,358.1494646,0.8
20241103,/us/landing_page_1, email,5,33.8737566,0.4
20241103,/us/landing_page_1,bing / cpc,5,3.968069,0
20241103,/us/landing_page_1,google / organic,5,76.9663668,0.8
20241103,/us/landing_page_1,(direct) / (none),5,5.1440768,0
20241103,/us/landing_page_1,google / organic,5,25.9617632,0.2
20241103,/us/landing_page_1,bing / cpc,5,169.1590936,0.4
20241103,/us/landing_page_1,(direct) / (none),5,0.1052778,1
20241103,/us/landing_page_1,(direct) / (none),5,0.0957764,1
20241103,/us/landing_page_1,(direct) / (none),5,1.1067182,1
20241103,/us/landing_page_1,(direct) / (none),5,1.1540762,1
20241103,/us/landing_page_1,(direct) / (none),5,0.147908,1
20241103,/us/landing_page_1,(direct) / (none),5,0.0999846,1
20241103,/us/landing_page_1,(direct) / (none),5,0.0868396,1
20241103,/us/landing_page_1,(direct) / (none),5,0.3640564,1
20241103,/us/landing_page_1,(direct) / (none),5,0.1951198,1
20241103,/us/landing_page_1,(direct) / (none),5,2.0192468,0
20241103,/us/landing_page_1,(direct) / (none),5,2.0195816,0
20241103,/us/landing_page_1,(direct) / (none),5,2.0114124,0
20241103,/us/landing_page_1,(direct) / (none),5,2.0327724,0
20241103,/us/landing_page_1,(direct) / (none),5,3.0506582,0
20241103,/us/landing_page_1,(direct) / (none),5,5.2553658,0
20241103,/us/landing_page_1,(direct) / (none),5,3.0234524,0
20241103,/us/landing_page_1,(direct) / (none),5,2.0159784,0
20241103,/us/landing_page_1,(direct) / (none),5,5.043975,0
20241103,/us/landing_page_1,(direct) / (none),5,5.0261638,0
20241103,/us/landing_page_1,(direct) / (none),5,5.037059,0
20241103,/us/landing_page_1,(direct) / (none),5,5.0291134,0
20241103,/us/landing_page_1,(direct) / (none),5,5.043813,0
20241103,/us/landing_page_1,(direct) / (none),5,5.0527614,0
20241103,/us/landing_page_1,(direct) / (none),5,2.0195862,0
20241104,/us/landing_page_1,(direct) / (none),5,5.338183,0
20241104,/us/landing_page_1,bing / cpc,5,9.8504998,1
20241104,/us/landing_page_1,bing / cpc,5,9.53821,1
20241104,/us/landing_page_1,bing / cpc,5,43.5884874,1
20241104,/us/landing_page_1, email,5,58.6954326,0.4
20241104,/us/landing_page_1,(direct) / (none),5,10.1788388,0.2
20241104,/us/landing_page_1,bing / cpc,5,6.3708004,0.2
20241104,/us/landing_page_1,google / cpc,5,51.0754006,0.8
20241104,/us/landing_page_1,(direct) / (none),5,19.9809712,0.4
20241104,/us/landing_page_1,bing / cpc,5,296.7772298,0.2
20241104,/us/landing_page_1,google / organic,5,2.5668876,0
20241104,/us/landing_page_1,google / organic,5,302.3744598,1
20241104,/us/landing_page_1,(direct) / (none),5,85.348668,0.2
20241104,/us/landing_page_1,social / instagram,5,45.2664778,0.6
20241104,/us/landing_page_1,(direct) / (none),5,5.1427294,0
20241104,/us/landing_page_1,(direct) / (none),5,3.02606,0
20241105,/us/landing_page_1,google / organic,5,122.445497,0.4
20241105,/us/landing_page_1,bing / cpc,5,489.0742342,1
20241105,/us/landing_page_1,google / organic,5,496.5237496,1
20241105,/us/landing_page_1,(direct) / (none),5,110.225633,0.6
20241105,/us/landing_page_1,google / organic,5,546.978381,0.6
20241105,/us/landing_page_1,bing / cpc,5,58.6464054,0.2
20241105,/us/landing_page_1,(direct) / (none),5,3.5527426,1
20241105,/us/landing_page_1,(direct) / (none),5,3.4251258,1
20241105,/us/landing_page_1,(direct) / (none),5,2.6832078,0
20241105,/us/landing_page_1,(direct) / (none),5,4.2335284,0
20241105,/us/landing_page_1,(direct) / (none),5,4.5069958,0
20241105,/us/landing_page_1,(direct) / (none),5,6.2437776,0.2
20241105,/us/landing_page_1,(direct) / (none),5,4.4824432,0
20241105,/us/landing_page_1,(direct) / (none),5,4.9410516,0
20241105,/us/landing_page_1,(direct) / (none),5,4.893681,0
20241105,/us/landing_page_1,(direct) / (none),5,4.0177478,0
20241106,/us/landing_page_1,(direct) / (none),5,0,0
20241106,/us/landing_page_1,bing / cpc,5,24.7374188,0.6
20241106,/us/landing_page_1,google / organic,5,67.3719706,1
20241106,/us/landing_page_1,google / organic,5,44.1417014,0.6
20241106,/us/landing_page_1,google / organic,5,9.2991102,0.4
20241106,/us/landing_page_1,google / organic,5,24.3087934,0.6
20241106,/us/landing_page_1,bing / cpc,5,118.073114,0.8
20241107,/us/landing_page_1,(direct) / (none),5,0,0
20241107,/us/landing_page_1,bing / cpc,5,203.7416368,0.8
20241107,/us/landing_page_1, email,5,494.9666176,1
20241107,/us/landing_page_1,bing / cpc,5,13.8736734,1
20241107,/us/landing_page_1,google / organic,5,86.072666,0.8
20241108,/us/landing_page_1,(direct) / (none),5,5.1551264,0
20241108,/us/landing_page_1,dhgalleries / social,5,5.5499316,0
20241108,/us/landing_page_1,(direct) / (none),5,3.9141514,0
20241108,/us/landing_page_1,(direct) / (none),5,5.7695972,1
20241108,/us/landing_page_1,(direct) / (none),5,4.875939,1
20241108,/us/landing_page_1,(direct) / (none),5,5.0537878,1
20241108,/us/landing_page_1,(direct) / (none),5,4.4015018,1
20241108,/us/landing_page_1,(direct) / (none),5,5.0706038,1
20241108,/us/landing_page_1,(direct) / (none),5,5.4666796,1
20241108,/us/landing_page_1,(direct) / (none),5,4.9766198,1
20241108,/us/landing_page_1,google / organic,5,119.2506334,1
20241108,/us/landing_page_1,bing / cpc,5,62.4667142,0.6
20241108,/us/landing_page_1,(direct) / (none),5,4.120659,0
20241108,/us/landing_page_1,(direct) / (none),5,4.1422352,0
20241108,/us/landing_page_1,(direct) / (none),5,5.7079272,0
20241108,/us/landing_page_1,(direct) / (none),5,5.6886224,0
20241108,/us/landing_page_1,(direct) / (none),5,5.9847286,0
20241108,/us/landing_page_1,(direct) / (none),5,5.208646,0
20241108,/us/landing_page_1,(direct) / (none),5,4.075984,0
20241108,/us/landing_page_1,(direct) / (none),5,4.5600018,0
20241108,/us/landing_page_1,(direct) / (none),5,6.0461412,0
20241108,/us/landing_page_1,(direct) / (none),5,5.3728154,0
20241108,/us/landing_page_1,bing / cpc,5,15.6029478,0.4
20241109,/us/landing_page_1,(direct) / (none),5,98.96914,0.2
20241109,/us/landing_page_1,google / organic,5,35.5691876,1
20241109,/us/landing_page_1,(direct) / (none),5,31.7939104,0.8
20241109,/us/landing_page_1,bing / cpc,5,24.1530374,0.2
20241109,/us/landing_page_1,google / organic,5,77.7249436,0.4
20241109,/us/landing_page_1,bing / cpc,5,275.9167952,0.8
20241109,/us/landing_page_1,bing / cpc,5,34.152041,0.4
20241110,/us/landing_page_1,google / organic,5,33.7475572,1
20241110,/us/landing_page_1,(direct) / (none),5,5.2610198,1
20241110,/us/landing_page_1,(direct) / (none),5,5.9090078,1
20241110,/us/landing_page_1,google / organic,5,287.3449854,0.6
20241110,/us/landing_page_1,bing / cpc,5,18.873363,0.2
20241110,/us/landing_page_1,(direct) / (none),5,2.0372674,0
20241110,/us/landing_page_1,(direct) / (none),5,2.0284542,0
20241110,/us/landing_page_1,(direct) / (none),5,3.0621296,0
20241110,/us/landing_page_1,(direct) / (none),5,1.1515924,1
20241110,/us/landing_page_1,(direct) / (none),5,0.15812,1
20241110,/us/landing_page_1,(direct) / (none),5,0.1668624,1
20241110,/us/landing_page_1,(direct) / (none),5,0.1374894,1
20241110,/us/landing_page_1,(direct) / (none),5,0.1511326,1
20241110,/us/landing_page_1,(direct) / (none),5,0.1767894,1
20241110,/us/landing_page_1,(direct) / (none),5,0.065396,1
20241110,/us/landing_page_1,(direct) / (none),5,0.1649966,1
20241110,/us/landing_page_1,(direct) / (none),5,0.141869,1
20241110,/us/landing_page_1,(direct) / (none),5,0.1335514,1
20241110,/us/landing_page_1,(direct) / (none),5,0.1090736,1
20241110,/us/landing_page_1,(direct) / (none),5,0.2289514,1
20241110,/us/landing_page_1,(direct) / (none),5,0.1682848,1
20241110,/us/landing_page_1,(direct) / (none),5,2.0178512,0
20241110,/us/landing_page_1,(direct) / (none),5,3.0326528,0
20241110,/us/landing_page_1,(direct) / (none),5,5.1515494,0
20241110,/us/landing_page_1,(direct) / (none),5,3.0557794,0
20241110,/us/landing_page_1,(direct) / (none),5,3.0272484,0
20241110,/us/landing_page_1,(direct) / (none),5,5.0434292,0
20241110,/us/landing_page_1,(direct) / (none),5,5.0420012,0
20241110,/us/landing_page_1,(direct) / (none),5,5.0849034,0
20241110,/us/landing_page_1,(direct) / (none),5,5.0565042,0
20241110,/us/landing_page_1,(direct) / (none),5,5.0959778,0
20241110,/us/landing_page_1,(direct) / (none),5,5.0543208,0
20241110,/us/landing_page_1,(direct) / (none),5,5.0678634,0
20241110,/us/landing_page_1,(direct) / (none),5,5.0375832,0
20241110,/us/landing_page_1,(direct) / (none),5,2.0284898,0
20241111,/us/landing_page_1,google / organic,5,9.9029422,1
20241111,/us/landing_page_1,google / organic,5,178.419301,1
20241111,/us/landing_page_1,(direct) / (none),5,77.7534344,0.8
20241111,/us/landing_page_1,google / organic,5,85.8418328,1
20241111,/us/landing_page_1,google / organic,5,68.9658856,1
20241111,/us/landing_page_1,google / organic,5,125.235735,0.4
20241112,/us/landing_page_1,bing / cpc,5,0,0
20241112,/us/landing_page_1,google / organic,5,20.9125248,1
20241112,/us/landing_page_1,google / organic,5,32.0986532,1
20241112,/us/landing_page_1,google / organic,5,29.073497,1
20241112,/us/landing_page_1,google / organic,5,42.3636186,0.6
20241112,/us/landing_page_1, email,5,12.713127,0.4
20241113,/us/landing_page_1,(direct) / (none),5,31.8614508,1
20241113,/us/landing_page_1,google / organic,5,82.6691684,1
20241113,/us/landing_page_1,bing / cpc,5,48.3415256,1
20241113,/us/landing_page_1, email,5,9.912202,1
20241113,/us/landing_page_1, email,5,91.1715498,0.8
20241113,/us/landing_page_1,(direct) / (none),5,0.1982162,0
20241113,/us/landing_page_1,google / cpc,5,37.025011,0.4
20241113,/us/landing_page_1,google / organic,5,701.9809702,0.6
20241113,/us/landing_page_1,(direct) / (none),5,21.3783468,0.2
20241113,/us/landing_page_1,bing / cpc,5,152.3283094,0.8
20241114,/us/landing_page_1,bing / cpc,5,89.2490416,0.4
20241114,/us/landing_page_1,bing / cpc,5,85.7143344,1
20241114,/us/landing_page_1,google / cpc,5,59.8277588,0.6
20241114,/us/landing_page_1,google / organic,5,176.932701,0.8
20241114,/us/landing_page_1,google / organic,5,47.3829238,0.8
20241114,/us/landing_page_1,google / organic,5,375.3022204,0.8
20241114,/us/landing_page_1,bing / cpc,5,30.0247638,0.6
20241114,/us/landing_page_1,bing / cpc,5,49.1090346,0.4
20241115,/us/landing_page_1,google / organic,5,8.5100724,1
20241115,/us/landing_page_1,bing / cpc,5,2.4164086,1
20241115,/us/landing_page_1,google / organic,5,95.7535796,1
20241115,/us/landing_page_1,google / organic,5,83.9815408,0.6
20241115,/us/landing_page_1,bing / cpc,5,119.3915812,0.6
20241116,/us/landing_page_1,google / organic,5,6.7909758,1
20241116,/us/landing_page_1,google / organic,5,19.1091914,1
20241116,/us/landing_page_1,google / organic,5,64.9263828,0.8
20241116,/us/landing_page_1, email,5,37.1830786,0.4
20241117,/us/landing_page_1,bing / cpc,5,186.5586038,0.4
20241117,/us/landing_page_1,google / organic,5,18.170658,0.4
20241118,/us/landing_page_1,bing / organic,5,354.3057514,0.8
20241118,/us/landing_page_1,google / organic,5,194.038058,1
20241118,/us/landing_page_1,bing / cpc,5,41.5311472,1
20241118,/us/landing_page_1,google / organic,5,11.2538864,1
20241118,/us/landing_page_1,(direct) / (none),5,742.697623,0.8
20241118,/us/landing_page_1,bing / cpc,5,30.5278528,0.4
20241118,/us/landing_page_1,google / organic,5,0,0
20241118,/us/landing_page_1,bing / cpc,5,1.3994412,0
20241119,/us/landing_page_1,(direct) / (none),5,19.4869418,0.2
20241119,/us/landing_page_1,(direct) / (none),5,3.4342316,0.2
20241119,/us/landing_page_1,google / organic,5,35.8036542,1
20241119,/us/landing_page_1,bing / cpc,5,32.9159414,1
20241119,/us/landing_page_1,google / organic,5,196.2516808,1
20241119,/us/landing_page_1,google / organic,5,10.7654478,0.2
20241119,/us/landing_page_1,(direct) / (none),5,6.1372388,0.2
20241119,/us/landing_page_1,(direct) / (none),5,1.1949136,0
20241120,/us/landing_page_1,google / organic,5,32.5624412,1
20241120,/us/landing_page_1,bing / cpc,5,61.833068,1
20241120,/us/landing_page_1,google / organic,5,28.500805,1
20241120,/us/landing_page_1,google / organic,5,41.843549,1
20241120,/us/landing_page_1,(direct) / (none),5,7.0732406,0.2
20241121,/us/landing_page_1,bing / organic,5,79.203908,0.6
20241121,/us/landing_page_1,bing / cpc,5,6.031717,1
20241121,/us/landing_page_1,(direct) / (none),5,149.2362514,1
20241121,/us/landing_page_1,google / organic,5,110.0494354,1
20241121,/us/landing_page_1,google / organic,5,39.126082,0.6
20241122,/us/landing_page_1,google / organic,5,13.9260248,1
20241122,/us/landing_page_1,bing / cpc,5,19.2394016,1
20241122,/us/landing_page_1,google / organic,5,46.8710792,1
20241122,/us/landing_page_1, email,5,132.617418,0.6
20241122,/us/landing_page_1,bing / cpc,5,31.1784802,0.4
20241123,/us/landing_page_1,google / organic,5,4.6379184,1
20241123,/us/landing_page_1,bing / cpc,5,91.754294,1
20241123,/us/landing_page_1,google / organic,5,36.2664562,1
20241123,/us/landing_page_1,google / organic,5,30.9600662,1
20241123,/us/landing_page_1,google / organic,5,25.2853102,0.6
20241123,/us/landing_page_1, email,5,59.0783532,0.6
20241123,/us/landing_page_1,bing / cpc,5,32.8827574,0.8
20241124,/us/landing_page_1,bing / cpc,5,84.1086618,1
20241124,/us/landing_page_1,bing / cpc,5,40.4083966,1
20241124,/us/landing_page_1,google / organic,5,35.0359314,0.8
20241124,/us/landing_page_1,bing / cpc,5,16.6679364,0.4
20241125,/us/landing_page_1,google / organic,5,31.8260512,1
20241125,/us/landing_page_1,google / organic,5,25.29618,0.4
20241125,/us/landing_page_1,(direct) / (none),5,22.8420668,0.2
20241125,/us/landing_page_1,bing / cpc,5,117.3843694,0.8
20241125,/us/landing_page_1,bing / cpc,5,418.2474188,0.6
20241126,/us/landing_page_1,bing / organic,5,144.0142672,1
20241126,/us/landing_page_1,bing / cpc,5,26.7821526,1
20241126,/us/landing_page_1,google / organic,5,249.4027038,1
20241126,/us/landing_page_1,bing / cpc,5,4.0996526,1
20241126,/us/landing_page_1,google / organic,5,32.3274556,1
20241126,/us/landing_page_1,google / organic,5,41.8657608,0.8
20241126,/us/landing_page_1,(direct) / (none),5,17.885409,0.8
20241126,/us/landing_page_1,social / instagram,5,71.773058,0.8
20241127,/us/landing_page_1,bing / organic,5,182.0803052,1
20241127,/us/landing_page_1,google / organic,5,879.656945,1
20241127,/us/landing_page_1,bing / cpc,5,10.9723082,1
20241127,/us/landing_page_1,google / organic,5,57.363288,0.6
20241127,/us/landing_page_1,bing / cpc,5,110.022065,0.6
20241129,/us/landing_page_1,google / organic,5,10.9341964,1
20241129,/us/landing_page_1,google / organic,5,37.444277,0.4
20241129,/us/landing_page_1,(direct) / (none),5,456.1292068,0.8
20241130,/us/landing_page_1,bing / cpc,5,4.2806608,1
20241130,/us/landing_page_1,bing / cpc,5,26.20808,1
20241130,/us/landing_page_1,(direct) / (none),5,33.9649012,0.6
20241130,/us/landing_page_1,bing / cpc,5,19.7862356,0.6
20241130,/us/landing_page_1,(direct) / (none),5,1.9218562,0
20241201,/us/landing_page_1,google / organic,5,57.0716342,1
20241201,/us/landing_page_1,bing / cpc,5,22.0490408,1
20241201,/us/landing_page_1,google / organic,5,67.8035926,1
20241201,/us/landing_page_1,google / organic,5,97.837057,0.2
20241201,/us/landing_page_1,bing / cpc,5,63.7060208,0.8
20241202,/us/landing_page_1,bing / cpc,5,359.495899,1
20241203,/us/landing_page_1,bing / cpc,5,20.5295052,0.6
20241204,/us/landing_page_1,google / organic,5,381.7870522,0.6
20241204,/us/landing_page_1,(direct) / (none),5,3.207617,1
20241204,/us/landing_page_1,google / organic,5,8.54151,1
20241204,/us/landing_page_1, email,5,5.5914634,1
20241204,/us/landing_page_1,(direct) / (none),5,29.4419522,0.8
20241205,/us/landing_page_1,google / organic,5,17.0042268,1
20241206,/us/landing_page_1,(direct) / (none),5,3.7280766,0
20241206,/us/landing_page_1,(direct) / (none),5,3.8349228,0
20241206,/us/landing_page_1,(direct) / (none),5,4.0649002,0
20241206,/us/landing_page_1,(direct) / (none),5,3.8921886,1
20241206,/us/landing_page_1,google / organic,5,21.6686242,1
20241206,/us/landing_page_1,(direct) / (none),5,5.5093522,1
20241206,/us/landing_page_1,(direct) / (none),5,6.1439288,1
20241206,/us/landing_page_1,(direct) / (none),5,5.5061748,1
20241206,/us/landing_page_1,(not set),5,3.6912758,1
20241206,/us/landing_page_1,bing / cpc,5,7.2297284,1
20241206,/us/landing_page_1,(direct) / (none),5,5.1757892,1
20241206,/us/landing_page_1,(direct) / (none),5,3.9081402,0
20241206,/us/landing_page_1,(direct) / (none),5,2.1700622,0
20241206,/us/landing_page_1,(direct) / (none),5,4.740616,0
20241206,/us/landing_page_1,(direct) / (none),5,4.212883,0
20241206,/us/landing_page_1,(direct) / (none),5,4.4572954,0
20241206,/us/landing_page_1,(direct) / (none),5,4.9400462,0
20241206,/us/landing_page_1,(direct) / (none),5,4.5295074,0
20241206,/us/landing_page_1,(direct) / (none),5,5.2271774,0
20241206,/us/landing_page_1,google / organic,5,304.1229632,0.6
20241206,/us/landing_page_1,(direct) / (none),5,5.9381858,0
20241206,/us/landing_page_1,(direct) / (none),5,3.6438868,0
20241207,/us/landing_page_1,bing / cpc,5,0,0
20241207,/us/landing_page_1,google / organic,5,121.9838352,1
20241207,/us/landing_page_1,google / cpc,5,42.1806848,0.4
20241207,/us/landing_page_1,google / organic,5,10.3362468,0.2
20241208,/us/landing_page_1,bing / cpc,5,34.4744468,1
20241208,/us/landing_page_1,google / organic,5,636.1991946,1
20241208,/us/landing_page_1,bing / cpc,5,19.805924,1
20241208,/us/landing_page_1,google / organic,5,75.8827914,1
20241208,/us/landing_page_1,google / organic,5,54.104222,1
20241209,/us/landing_page_1,(direct) / (none),5,3.2399938,0
20241209,/us/landing_page_1,(direct) / (none),5,3.4583022,1
20241209,/us/landing_page_1,(direct) / (none),5,3.4662114,1
20241209,/us/landing_page_1,(direct) / (none),5,4.4837068,1
20241209,/us/landing_page_1,google / organic,5,69.6545214,0.8
20241209,/us/landing_page_1,(direct) / (none),5,4.859777,0
20241209,/us/landing_page_1,(direct) / (none),5,2.407904,0
20241209,/us/landing_page_1,(direct) / (none),5,4.908518,0
20241209,/us/landing_page_1,(direct) / (none),5,6.8465032,0.2
20241210,/us/landing_page_1,bing / organic,5,422.6043102,1
20241210,/us/landing_page_1,print / qr,5,15.7682004,0.4
20241210,/us/landing_page_1,bing / cpc,5,48.2666978,1
20241211,/us/landing_page_1,google / organic,5,8.8641172,1
20241211,/us/landing_page_1,(direct) / (none),5,350.0586296,0.4
20241212,/us/landing_page_1,bing / cpc,5,6.2642778,1
20241212,/us/landing_page_1,google / organic,5,49.3667294,1
20241212,/us/landing_page_1,(direct) / (none),5,14.6464636,0.6
20241212,/us/landing_page_1,(direct) / (none),5,23.9943936,0.8
20241212,/us/landing_page_1,google / organic,5,49.3379234,0.8
20241212,/us/landing_page_1,google / organic,5,271.9350112,0.6
20241212,/us/landing_page_1,bing / cpc,5,11.9318386,0.2
20241213,/us/landing_page_1,bing / cpc,5,0,0
20241213,/us/landing_page_1,(direct) / (none),5,203.2387432,1
20241213,/us/landing_page_1, email,5,29.9575672,1
20241213,/us/landing_page_1,google / organic,5,2.5412058,1
20241213,/us/landing_page_1,bing / cpc,5,57.6993636,1
20241213,/us/landing_page_1,google / organic,5,14.9274414,1
20241213,/us/landing_page_1,(direct) / (none),5,410.1535498,0.6
20241214,/us/landing_page_1, email,5,129.3452254,1
20241214,/us/landing_page_1,google / organic,5,167.3121432,1
20241214,/us/landing_page_1,bing / cpc,5,22.6653194,1
20241214,/us/landing_page_1,(direct) / (none),5,77.5840316,0.8
20241214,/us/landing_page_1,bing / cpc,5,17.9146862,0.4
20241214,/us/landing_page_1,google / organic,5,6.102683,0.2
20241214,/us/landing_page_1,social / instagram,5,65.1390934,0.6
20241215,/us/landing_page_1,bing / cpc,5,1.1392062,0.2
20241215,/us/landing_page_1,google / organic,5,12.871228,1
20241215,/us/landing_page_1,bing / cpc,5,65.8294124,1
20241215,/us/landing_page_1,google / organic,5,61.3811584,1
20241215,/us/landing_page_1,(direct) / (none),5,5.36971,1
20241215,/us/landing_page_1,bing / cpc,5,81.8975184,0.8
20241215,/us/landing_page_1,google / organic,5,192.1250206,1
20241215,/us/landing_page_1,google / organic,5,19.6369316,0.4
20241216,/us/landing_page_1,google / organic,5,168.878106,0.4
20241216,/us/landing_page_1,google / organic,5,5.0678806,1
20241216,/us/landing_page_1,google / organic,5,8.1787972,1
20241216,/us/landing_page_1,(direct) / (none),5,115.799459,1
20241216,/us/landing_page_1,google / organic,5,12.624671,1
20241216,/us/landing_page_1,bing / cpc,5,38.7359314,0.6
20241216,/us/landing_page_1,social / instagram,5,28.3855742,0.6
20241217,/us/landing_page_1,bing / cpc,5,25.055959,1
20241217,/us/landing_page_1,google / organic,5,20.319847,1
20241217,/us/landing_page_1,(direct) / (none),5,6.3132202,1
20241217,/us/landing_page_1,(direct) / (none),5,50.842478,0.8
20241217,/us/landing_page_1,(direct) / (none),5,0.7879254,0
20241217,/us/landing_page_1,bing / cpc,5,52.3201382,0.6
20241218,/us/landing_page_1,google / organic,5,34.2562496,1
20241218,/us/landing_page_1,(direct) / (none),5,357.5899012,1
20241218,/us/landing_page_1,(direct) / (none),5,40.6512088,0.6
20241218,/us/landing_page_1,bing / cpc,5,76.9310762,1
20241218,/us/landing_page_1,google / organic,5,151.0736622,0.8
20241219,/us/landing_page_1,(direct) / (none),5,9.5094612,1
20241219,/us/landing_page_1,google / organic,5,257.5323134,0.8
